user_id	recommended_movies
494208	['the+shawshank+redemption+1994', 'fight+club+1999', 'inglourious+basterds+2009', 'the+matrix+1999', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'a+clockwork+orange+1971', 'blade+runner+1982', 'm+1931', 'amlie+2001', 'life+is+beautiful+1997', 'a+face+in+the+crowd+1957', 'dial+m+for+murder+1954', 'a+close+shave+1995', 'bright+star+2009', 'shadow+of+a+doubt+1943', 'songcatcher+2001', 'harry+potter+and+the+prisoner+of+azkaban+2004', 'straight+shooting+1917', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981']
232734	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'the+dark+knight+2008', 'the+godfather+1972', 'the+strange+world+of+planet+x+1958', 'the+matrix+1999', 'the+lives+of+others+2006', 'blade+runner+1982', 'the+usual+suspects+1995', 'american+beauty+1999', 'a+clockwork+orange+1971', 'black+cat_+white+cat+1998', 'l.a.+confidential+1997', 'damage+1992', 'donnie+darko+2001', 'the+life+of+jesus+1997', 'enemy+of+the+state+1998', 'the+lord+of+the+rings+the+two+towers+2002']
206624	['the+matrix+1999', 'fight+club+1999', 'the+world+of+apu+1959', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'incendies+2010', 'the+shawshank+redemption+1994', 'the+great+escape+1963', 'the+maltese+falcon+1931', 'a+close+shave+1995', 'ricky+gervais+live+animals+2003', 'blade+runner+1982', 'harry+potter+and+the+chamber+of+secrets+2002', 'gone+2012', 'laventure+cest+laventure+1972', 'inglourious+basterds+2009', 'the+usual+suspects+1995', 'sunset+boulevard+1950', 'the+lives+of+others+2006', 'the+princess+bride+1987']
473227	['the+shawshank+redemption+1994', 'the+lives+of+others+2006', 'the+matrix+1999', 'fight+club+1999', 'inglourious+basterds+2009', 'the+usual+suspects+1995', 'inception+2010', 'life+is+beautiful+1997', 'american+beauty+1999', 'kill+me+now+2012', 'dial+m+for+murder+1954', 'blade+runner+1982', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+godfather+1972', 'the+graduate+1967', 'a+boy+named+charlie+brown+1969', 'city+lights+1931', 'seven+samurai+1954', 'sylvia+scarlett+1935', 'sunset+boulevard+1950']
102985	['the+shawshank+redemption+1994', 'fight+club+1999', 'l.a.+confidential+1997', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'a+close+shave+1995', 'the+civil+war+1990', 'ratatouille+2007', 'the+godfather+1972', 'hui+buh+2006', 'premium+rush+2012', 'the+graduate+1967', 'the+lord+of+the+rings+the+two+towers+2002', 'the+black+cauldron+1985', 'spellbound+1945', 'blade+runner+1982', 'straight+shooting+1917']
582310	['the+shawshank+redemption+1994', 'the+great+escape+1963', 'the+godfather+1972', 'the+usual+suspects+1995', 'scarface+1983', 'the+matrix+1999', 'dirty+ho+1979', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'promised+land+2012', 'seven+samurai+1954', 'sun+alley+1999', 'm+1931', 'in+the+name+of+the+father+1993', 'infernal+affairs+2002', 'a+christmas+story+1983', 'amlie+2001', 'paths+of+glory+1957', 'house+1977', 'forrest+gump+1994']
551225	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+godfather+1972', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+usual+suspects+1995', 'the+matrix+1999', 'the+possession+of+joel+delaney+1972', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'sunset+boulevard+1950', '12+angry+men+1957', 'a+close+shave+1995', 'star+wars+1977', 'what+women+want+2000', 'ricky+gervais+live+animals+2003', 'schindlers+list+1993', 'run+lola+run+1998', 'the+princess+bride+1987', 'seven+samurai+1954', 'a+clockwork+orange+1971', 'running+on+empty+1988']
233208	['the+shawshank+redemption+1994', 'fight+club+1999', 'schindlers+list+1993', 'the+matrix+1999', 'rashomon+1950', 'the+dark+knight+2008', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'a+clockwork+orange+1971', 'the+civil+war+1990', 'what+women+want+2000', 'the+lord+of+the+rings+the+two+towers+2002', 'elary+2003', 'pans+labyrinth+2006', '12+angry+men+1957', 'star+wars+1977', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+godfather+1972', 'the+princess+bride+1987', 'incendies+2010']
298888	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'life+is+beautiful+1997', 'the+matrix+1999', 'fight+club+1999', 'one+man+band+2005', 'a+clockwork+orange+1971', 'amlie+2001', 'the+princess+bride+1987', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'the+avengers+2012', 'the+lady+vanishes+1938', 'blade+runner+1982', 'my+last+day+without+you+2011', 'spider+2007', 'schindlers+list+1993', 'pans+labyrinth+2006', 'cinderella+man+2005', 'star+wars+1977']
480918	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'amlie+2001', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'castle+in+the+sky+1986', '12+angry+men+1957', 'pans+labyrinth+2006', 'the+great+escape+1963', 'the+usual+suspects+1995', 'incendies+2010', 'forrest+gump+1994', 'infernal+affairs+2002', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'the+lord+of+the+rings+the+two+towers+2002', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'blade+runner+1982', 'the+blind+side+2009', 'bolt+2008']
173044	['the+shawshank+redemption+1994', 'the+matrix+1999', 'amlie+2001', 'made+in+dagenham+2010', 'raise+the+red+lantern+1991', 'rashomon+1950', 'seven+samurai+1954', 'the+avengers+2012', 'a+clockwork+orange+1971', 'enemy+of+the+state+1998', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'andy+hardy+meets+debutante+1940', 'the+usual+suspects+1995', 'django+unchained+2012', 'sanjuro+1962', 'sunset+boulevard+1950', 'm+1931', 'i_+robot+2004', 'the+lives+of+others+2006']
107827	['the+matrix+1999', 'sunset+boulevard+1950', 'sanjuro+1962', 'the+shawshank+redemption+1994', 'the+lives+of+others+2006', 'inglourious+basterds+2009', 'amlie+2001', 'seven+samurai+1954', 'the+hours+2002', 'the+lord+of+the+rings+the+two+towers+2002', 'life+is+beautiful+1997', 'fight+club+1999', 'forrest+gump+1994', 'the+usual+suspects+1995', 'good+will+hunting+1997', 'nausica+of+the+valley+of+the+wind+1984', 'blade+runner+1982', 'rashomon+1950', 'hui+buh+2006', 'the+good_+the+bad+and+the+ugly+1966']
498511	['the+shawshank+redemption+1994', 'fight+club+1999', 'blade+runner+1982', 'the+usual+suspects+1995', 'the+matrix+1999', 'the+graduate+1967', 'incendies+2010', 'm+1931', 'the+princess+bride+1987', 'schindlers+list+1993', 'the+good_+the+bad+and+the+ugly+1966', 'vernon_+florida+1981', 'blackboard+jungle+1955', 'aparajito+1956', 'winnie+the+pooh+and+the+honey+tree+1966', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'dragon+ball+z+bio-broly+1994', 'the+possession+of+joel+delaney+1972', 'a+tale+of+two+sisters+2003']
243971	['the+shawshank+redemption+1994', 'blade+runner+1982', 'schindlers+list+1993', 'straight+shooting+1917', 'rashomon+1950', 'fight+club+1999', 'laventure+cest+laventure+1972', 'the+good_+the+bad+and+the+ugly+1966', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'cinderella+man+2005', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'a+clockwork+orange+1971', 'the+godfather+1972', 'the+scarlet+pimpernel+1934', 'head+office+1985', 'the+strange+world+of+planet+x+1958', 'the+matrix+1999', 'made+in+dagenham+2010', 'playtime+1967']
541247	['the+shawshank+redemption+1994', 'seven+samurai+1954', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'the+matrix+1999', 'black+cat_+white+cat+1998', 'fight+club+1999', 'the+godfather+1972', 'a+close+shave+1995', 'the+maltese+falcon+1931', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+usual+suspects+1995', 'the+saint+1997', 'playtime+1967', 'the+lives+of+others+2006', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lord+of+the+rings+the+two+towers+2002', 'raiders+of+the+lost+ark+1981']
189333	['the+shawshank+redemption+1994', 'amlie+2001', 'le+trou+1960', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+matrix+1999', 'wisconsin+death+trip+1999', 'blade+runner+1982', 'a+clockwork+orange+1971', 'lawrence+of+arabia+1962', 'fight+club+1999', 'the+godfather+1972', 'forrest+gump+1994', 'sunset+boulevard+1950', 'the+brotherhood+1968', 'the+class+2008', 'the+princess+bride+1987', 'beauty+and+the+beast+1991', 'pans+labyrinth+2006', 'city+of+god+2002', 'raiders+of+the+lost+ark+1981']
380421	['the+matrix+1999', 'the+shawshank+redemption+1994', 'amlie+2001', 'the+godfather+1972', 'fight+club+1999', 'inglourious+basterds+2009', 'life+is+beautiful+1997', 'the+lives+of+others+2006', 'raiders+of+the+lost+ark+1981', 'sunset+boulevard+1950', 'a+clockwork+orange+1971', 'black+cat_+white+cat+1998', 'a+star+is+born+1954', 'blade+runner+1982', 'bright+star+2009', 'the+conversation+1974', 'the+dark+knight+2008', 'raise+the+red+lantern+1991', 'incendies+2010', 'warm+bodies+2013']
15320	['schindlers+list+1993', 'the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+two+towers+2002', 'a+clockwork+orange+1971', 'black+cat_+white+cat+1998', 'the+big+lift+1950', 'seven+samurai+1954', 'fight+club+1999', 'the+maltese+falcon+1931', 'sanjuro+1962', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'good+bye_+lenin+2003', 'pulp+fiction+1994', 'forrest+gump+1994', 'le+trou+1960', 'blade+runner+1982', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'amlie+2001', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001']
416027	['the+shawshank+redemption+1994', 'the+matrix+1999', 'persepolis+2007', 'inglourious+basterds+2009', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'sunset+boulevard+1950', 'a+boy+named+charlie+brown+1969', 'ivans+childhood+1962', 'a+clockwork+orange+1971', 'fight+club+1999', 'immensee+1943', 'the+avengers+2012', 'schindlers+list+1993', 'the+civil+war+1990', 'amlie+2001', 'a+tale+of+two+sisters+2003', 'seven+samurai+1954', 'harry+potter+and+the+prisoner+of+azkaban+2004', 'the+great+escape+1963']
30503	['the+matrix+1999', 'the+shawshank+redemption+1994', 'the+princess+bride+1987', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+world+of+apu+1959', 'fight+club+1999', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'amlie+2001', 'the+lives+of+others+2006', 'the+maltese+falcon+1931', 'life+is+beautiful+1997', 'blade+runner+1982', 'sunset+boulevard+1950', 'star+wars+1977', 'sal_+or+the+120+days+of+sodom+1975', 'foreign+correspondent+1940', 'the+possession+of+joel+delaney+1972', 'a+patch+of+blue+1965', 'le+trou+1960']
398968	['the+shawshank+redemption+1994', 'the+matrix+1999', 'memories+1995', 'blade+runner+1982', 'city+of+god+2002', 'made+in+dagenham+2010', 'life+is+beautiful+1997', 'the+avengers+2012', 'the+graduate+1967', 'raise+the+red+lantern+1991', 'chinatown+1974', 'the+lives+of+others+2006', 'inglourious+basterds+2009', 'on+thin+ice+2009', 'lady+and+the+tramp+ii+scamps+adventure+2001', 'syriana+2005', 'the+usual+suspects+1995', 'amlie+2001', 'samurai+ii+duel+at+ichijoji+temple+1955', 'kill+me+now+2012']
209406	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'fight+club+1999', 'the+frisco+kid+1979', 'how+to+train+your+dragon+2010', 'the+graduate+1967', 'the+matrix+1999', 'm+1931', 'the+life+of+jesus+1997', 'the+usual+suspects+1995', 'seven+samurai+1954', 'nightcrawler+2014', 'the+silence+of+the+lambs+1991', 'the+maltese+falcon+1931', '12+angry+men+1957', 'star+wars+1977', 'schindlers+list+1993', 'dirty+ho+1979', 'inglourious+basterds+2009', 'trainspotting+1996']
356717	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'sanjuro+1962', 'blade+runner+1982', 'sunset+boulevard+1950', 'amlie+2001', 'schindlers+list+1993', 'flight+of+the+conchords+a+texan+odyssey+2006', 'black+cat_+white+cat+1998', 'inglourious+basterds+2009', 'life+is+beautiful+1997', 'babylon+5+in+the+beginning+1998', 'one+man+band+2005', 'south+park+imaginationland+2008', 'the+godfather+1972', 'bright+star+2009', 'shrek+2+2004', 'a+close+shave+1995']
22398	['the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+shawshank+redemption+1994', 'the+muppet+movie+1979', 'life+is+beautiful+1997', 'the+lives+of+others+2006', 'american+beauty+1999', 'the+usual+suspects+1995', 'bellissima+1951', 'the+matrix+1999', 'pulp+fiction+1994', 'fight+club+1999', 'seven+samurai+1954', 'straight+shooting+1917', 'spellbound+1945', 'cinema+paradiso+1988', 'badmans+country+1958', 'a+face+in+the+crowd+1957', 'the+terminator+1984', 'inglourious+basterds+2009', 'bright+star+2009']
38846	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'pulp+fiction+1994', 'twelve+monkeys+1995', 'straight+shooting+1917', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'american+beauty+1999', 'life+is+beautiful+1997', 'blade+runner+1982', 'cinderella+man+2005', 'bandslam+2009', 'shadow+of+a+doubt+1943', 'foreign+correspondent+1940', 'schindlers+list+1993', 'memories+1995', 'sunset+boulevard+1950', 'the+princess+bride+1987']
322709	['the+matrix+1999', 'the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'princess+mononoke+1997', 'rear+window+1954', 'the+lord+of+the+rings+the+two+towers+2002', 'chappie+2015', 'the+usual+suspects+1995', 'forrest+gump+1994', 'the+life+of+jesus+1997', 'fight+club+1999', 'life+is+beautiful+1997', 'fargo+1996', 'seven+samurai+1954', 'delicatessen+1991', 'twelve+monkeys+1995', 'pans+labyrinth+2006', 'winnie+the+pooh+and+the+honey+tree+1966', 'the+lady+vanishes+1938', 'perfect+blue+1997']
301576	['the+shawshank+redemption+1994', 'the+princess+bride+1987', 'sunset+boulevard+1950', 'the+good_+the+bad+and+the+ugly+1966', 'fight+club+1999', 'a+patch+of+blue+1965', 'seven+samurai+1954', 'the+lord+of+the+rings+the+two+towers+2002', 'the+matrix+1999', 'inglourious+basterds+2009', 'forrest+gump+1994', 'a+close+shave+1995', 'blade+runner+1982', 'the+godfather+1972', 'life+is+beautiful+1997', 'songcatcher+2001', 'the+lives+of+others+2006', 'a+raisin+in+the+sun+1961', 'l.a.+confidential+1997', 'the+black+cauldron+1985']
25580	['the+shawshank+redemption+1994', 'the+lives+of+others+2006', 'aliens+1986', 'l.a.+confidential+1997', 'mr.+vampire+1985', 'a+close+shave+1995', 'django+unchained+2012', 'the+matrix+1999', 'amlie+2001', 'seven+samurai+1954', 'take+care+of+your+scarf_+tatiana+1994', 'fight+club+1999', 'insurgent+2015', 'the+maltese+falcon+1931', 'the+godfather+1972', 'the+usual+suspects+1995', 'blade+runner+1982', 'sunset+boulevard+1950', '35+up+1991', 'flight+of+the+conchords+a+texan+odyssey+2006']
476711	['the+shawshank+redemption+1994', 'amlie+2001', 'fight+club+1999', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'life+is+beautiful+1997', 'the+silence+of+the+lambs+1991', 'the+matrix+1999', 'pans+labyrinth+2006', 'the+lives+of+others+2006', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+princess+bride+1987', 'blade+runner+1982', 'valley+girl+1983', 'schindlers+list+1993', 'playtime+1967', 'harry+potter+and+the+prisoner+of+azkaban+2004', 'a+clockwork+orange+1971', 'the+wizard+of+oz+1939', 'miss+sadie+thompson+1953']
298327	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'seven+samurai+1954', 'memories+1995', 'ratatouille+2007', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'blade+runner+1982', 'the+conversation+1974', 'princess+mononoke+1997', 'mr.+vampire+1985', 'the+usual+suspects+1995', 'm+1931', 'sylvia+scarlett+1935', 'happy+people+a+year+in+the+taiga+2010', 'rear+window+1954', 'flamingo+road+1949', 'inception+2010', 'the+life+of+jesus+1997']
342432	['the+shawshank+redemption+1994', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lives+of+others+2006', 'amlie+2001', 'louise+brooks+looking+for+lulu+1998', 'pulp+fiction+1994', 'the+matrix+1999', 'django+unchained+2012', 'fight+club+1999', 'katze+im+sack+2005', 'the+maltese+falcon+1941', 'a+boy+named+charlie+brown+1969', 'made+in+dagenham+2010', 'peter+pan+1953', 'the+princess+bride+1987', 'magic+christmas+tree+1964', 'officer+down+2013', 'harry+potter+and+the+prisoner+of+azkaban+2004', 'city+of+god+2002']
85913	['the+usual+suspects+1995', 'the+shawshank+redemption+1994', 'a+boy+named+charlie+brown+1969', 'the+matrix+1999', 'the+great+escape+1963', '12+angry+men+1957', 'off+the+charts+the+song-poem+story+2003', 'the+princess+bride+1987', 'blackadder+back++forth+1999', 'fight+club+1999', 'amlie+2001', 'sunset+boulevard+1950', 'raiders+of+the+lost+ark+1981', 'the+kingdom+1994', 'seven+samurai+1954', 'apocalypse+now+1979', 'schindlers+list+1993', 'the+godfather+1972', 'american+beauty+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001']
362913	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'laventure+cest+laventure+1972', 'sunset+boulevard+1950', 'life+is+beautiful+1997', 'the+graduate+1967', 'blade+runner+1982', 'damage+1992', 'the+lord+of+the+rings+the+two+towers+2002', 'forrest+gump+1994', 'the+matrix+1999', 'amlie+2001', 'inglourious+basterds+2009', 'm+1931', 'fight+club+1999', 'a+close+shave+1995', 'chappie+2015', 'a+raisin+in+the+sun+1961', 'exporting+raymond+2011', 'premium+rush+2012']
399485	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'shooting+dogs+2006', 'the+maltese+falcon+1931', 'the+lives+of+others+2006', 'the+lord+of+the+rings+the+two+towers+2002', 'm+1931', 'winnie+the+pooh+and+the+honey+tree+1966', 'inception+2010', 'sal_+or+the+120+days+of+sodom+1975', 'the+matrix+1999', 'pulp+fiction+1994', 'a+raisin+in+the+sun+1961', 'seven+samurai+1954', 'casablanca+1942', 'how+to+train+your+dragon+2+2014', 'blade+runner+1982', 'fight+club+1999', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'raise+the+red+lantern+1991']
72355	['the+matrix+1999', 'the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'the+princess+bride+1987', 'blade+runner+1982', 'star+wars+1977', 'inglourious+basterds+2009', 'fight+club+1999', 'a+clockwork+orange+1971', 'valley+girl+1983', 'the+godfather+1972', 'the+usual+suspects+1995', 'a+little+stiff+1991', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'm+1931', 'seven+samurai+1954', 'bomber+2009', 'the+tale+of+the+princess+kaguya+2013', 'laventure+cest+laventure+1972', 'kill+me+now+2012']
490923	['the+shawshank+redemption+1994', 'amlie+2001', 'the+lives+of+others+2006', 'the+matrix+1999', 'the+usual+suspects+1995', 'life+is+beautiful+1997', 'seven+samurai+1954', 'a+clockwork+orange+1971', 'mother+lode+1982', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+world+of+apu+1959', 'the+muppet+movie+1979', 'the+south+shaolin+master+1984', 'mezzo+forte+2000', 'skellig+2009', 'american+beauty+1999', 'farmageddon+2011']
